Timestamp,Channel,Location,Score,Reason
2020-04-05 23:28:09,Website,IE,7,It keeps crashing
2019-09-01 09:41:33,Mobile App,ES,7,
2019-01-09 02:36:56,Website,DK,6,
2020-04-12 16:34:46,Website,RU,7,
2019-10-07 02:08:34,Website,GB,10,It keeps crashing
2019-04-05 22:50:23,Website,ES,7,It keeps crashing
2020-03-02 17:46:35,Website,GB,6,
2019-12-17 18:04:19,Mobile App,DK,8,It keeps crashing
2019-03-04 18:45:49,Mobile App,DE,9,It keeps crashing
2020-06-04 21:27:58,Website,RU,6,It keeps crashing
2019-12-26 18:47:20,Mobile App,ES,7,It keeps crashing
2019-07-31 14:21:57,Website,DK,6,
2020-02-02 00:40:41,Mobile App,DE,10,It keeps crashing
2020-08-06 08:51:02,Mobile App,US,9,
2020-05-01 17:25:30,Mobile App,DE,8,It keeps crashing
2020-03-30 06:35:15,Website,RU,8,It keeps crashing
2020-06-18 05:14:33,Mobile App,DK,10,
2019-05-12 05:04:44,Website,IE,8,It keeps crashing
2019-01-05 17:38:52,Mobile App,DK,8,
2019-02-10 21:38:04,Mobile App,MX,6,
2020-05-19 00:45:30,Mobile App,IE,9,It keeps crashing
2019-09-07 11:58:37,Website,ES,10,It keeps crashing
2019-03-12 10:03:07,Website,ES,7,It keeps crashing
2019-03-31 11:09:52,Website,US,7,
2020-02-01 05:46:52,Website,US,9,
2019-02-06 16:49:31,Website,IE,8,
2019-08-04 10:17:20,Website,DK,8,
2019-07-04 10:53:35,Website,IT,9,It keeps crashing
2020-05-28 22:58:23,Website,ES,8,It keeps crashing
2019-11-19 05:54:30,Website,ES,8,It keeps crashing
2020-07-05 10:17:39,Mobile App,GB,8,
2019-08-18 15:38:02,Mobile App,ES,8,
2020-01-21 07:36:03,Mobile App,RU,8,It keeps crashing
2020-07-27 19:54:52,Website,RU,6,It keeps crashing
2019-07-23 07:11:20,Mobile App,GB,6,
2019-01-20 12:19:28,Mobile App,GB,6,
2019-06-12 20:03:07,Mobile App,DE,9,
2019-08-13 12:25:34,Mobile App,ES,10,
2019-02-21 16:10:26,Mobile App,ES,7,It keeps crashing
2019-01-15 08:19:04,Mobile App,GB,9,
2020-05-09 05:04:54,Mobile App,IE,10,
2019-05-04 12:00:42,Mobile App,DE,6,
2019-01-28 19:45:23,Website,DE,6,It keeps crashing
2019-05-22 19:20:44,Mobile App,ES,8,
2019-07-02 15:53:21,Mobile App,DK,8,
2020-07-10 08:16:12,Website,DK,10,
2019-05-14 02:21:12,Website,MX,9,
2019-09-16 20:21:36,Website,US,9,
2020-04-26 06:54:24,Website,IT,9,It keeps crashing
2020-05-26 03:19:42,Mobile App,IT,9,
2020-04-30 18:27:20,Website,US,10,It keeps crashing
2019-05-27 05:25:26,Website,MX,7,It keeps crashing
2019-10-05 07:33:45,Mobile App,GB,7,
2019-06-07 16:51:22,Mobile App,MX,6,It keeps crashing
2019-12-22 13:57:02,Mobile App,GB,10,It keeps crashing
2019-12-21 01:50:55,Mobile App,IE,10,
2019-10-03 13:28:58,Website,IE,8,
2020-06-07 15:41:13,Website,DK,7,It keeps crashing
2019-05-01 19:33:12,Website,ES,8,It keeps crashing
2020-03-26 10:25:07,Website,MX,7,
2019-04-08 09:39:36,Mobile App,GB,7,
2019-04-06 21:43:49,Website,IE,6,It keeps crashing
2019-10-29 08:22:45,Website,MX,6,
2020-06-21 04:00:45,Mobile App,ES,8,It keeps crashing
2019-05-23 04:22:01,Mobile App,GB,10,
2020-07-22 06:26:05,Mobile App,DK,9,
2020-06-02 23:20:34,Website,RU,9,
2019-01-25 08:42:38,Website,ES,10,
2019-06-07 19:57:07,Website,DK,8,
2020-01-02 14:59:06,Website,DK,8,It keeps crashing
2019-04-08 22:41:54,Mobile App,RU,9,It keeps crashing
2020-01-04 21:57:05,Website,US,10,
2020-06-28 19:30:11,Mobile App,GB,9,It keeps crashing
2019-04-08 20:25:27,Website,IE,7,
2019-01-26 14:26:08,Website,DK,10,
2019-10-20 21:52:47,Mobile App,IT,8,It keeps crashing
2020-05-07 15:08:32,Mobile App,RU,10,
2019-05-19 10:22:27,Mobile App,ES,9,It keeps crashing
2020-04-15 14:42:23,Mobile App,IT,8,
2020-03-09 10:40:58,Website,DE,6,
2019-10-22 22:10:25,Website,ES,9,It keeps crashing
2019-05-05 14:24:03,Website,DE,9,It keeps crashing
2019-10-04 20:35:07,Website,DK,7,
2019-08-26 10:03:20,Website,IE,8,
2019-05-27 14:14:13,Mobile App,ES,9,It keeps crashing
2020-07-10 13:27:57,Mobile App,IT,10,
2020-06-24 17:15:02,Website,RU,8,It keeps crashing
2019-10-11 03:23:40,Website,DE,9,It keeps crashing
2019-05-01 04:14:31,Mobile App,MX,8,It keeps crashing
2020-07-08 15:27:59,Website,RU,6,It keeps crashing
2020-07-26 04:36:11,Mobile App,MX,10,
2019-08-13 07:16:52,Mobile App,RU,7,
2020-06-29 03:57:27,Website,DE,8,
2019-05-30 11:13:34,Mobile App,RU,6,
2019-01-12 04:28:24,Mobile App,DK,6,It keeps crashing
2020-08-03 07:20:07,Mobile App,GB,10,It keeps crashing
2019-12-10 21:18:47,Website,DE,6,
2020-07-22 18:06:05,Mobile App,MX,7,It keeps crashing
2019-12-03 11:28:10,Mobile App,ES,7,
2019-06-13 08:47:23,Website,RU,6,It keeps crashing
2020-06-30 14:19:22,Mobile App,IE,9,
2020-06-21 11:05:31,Mobile App,US,6,It keeps crashing
2019-05-07 00:08:38,Website,DK,8,It keeps crashing
2019-03-24 18:03:31,Mobile App,RU,10,
2019-10-08 15:52:15,Website,RU,7,It keeps crashing
2020-01-23 02:06:51,Mobile App,DK,7,It keeps crashing
2020-07-23 01:03:36,Mobile App,DE,8,It keeps crashing
2019-07-27 10:25:40,Mobile App,IE,8,
2020-04-22 07:04:45,Mobile App,DK,7,
2019-09-06 18:18:19,Website,IT,8,
2019-10-18 17:10:26,Mobile App,DK,10,It keeps crashing
2019-06-04 16:59:20,Website,IE,6,
2020-05-02 00:22:41,Website,RU,10,It keeps crashing
2019-12-22 09:53:11,Website,IE,9,
2020-04-22 21:41:08,Mobile App,RU,10,
2020-03-23 02:21:39,Mobile App,IE,9,
2020-06-17 18:52:06,Mobile App,DK,8,It keeps crashing
2020-01-01 04:05:29,Mobile App,IT,8,
2019-08-13 21:37:25,Website,MX,6,It keeps crashing
2020-01-27 22:27:50,Mobile App,US,8,It keeps crashing
2019-04-18 10:11:55,Mobile App,US,10,
2019-09-07 10:18:21,Website,ES,9,
2019-04-30 04:55:07,Mobile App,US,10,It keeps crashing
2020-02-08 21:19:57,Website,RU,6,
2020-08-04 10:59:19,Mobile App,MX,8,It keeps crashing
2019-05-17 04:35:11,Mobile App,ES,9,
2019-05-28 09:11:19,Mobile App,IT,7,It keeps crashing
2019-08-26 08:00:03,Website,IE,8,
2019-06-17 15:45:36,Website,GB,6,
2019-01-30 16:29:31,Website,IT,7,
2019-11-28 03:48:59,Website,ES,10,It keeps crashing
2020-05-16 08:19:24,Mobile App,IT,10,
2020-05-13 08:52:55,Mobile App,ES,8,
2020-06-04 04:44:22,Website,GB,6,It keeps crashing
2019-07-16 00:16:01,Mobile App,DE,6,It keeps crashing
2020-05-30 02:16:22,Website,RU,9,
2020-06-28 10:00:35,Website,IT,9,It keeps crashing
2019-12-15 10:38:08,Website,US,7,
2020-04-05 14:19:20,Website,DK,8,It keeps crashing
2019-08-18 07:46:57,Website,GB,7,It keeps crashing
2019-07-12 08:27:16,Website,RU,8,
2020-03-15 19:29:21,Mobile App,DE,6,It keeps crashing
2020-06-08 14:10:08,Website,DK,9,It keeps crashing
2020-03-31 03:10:06,Website,GB,10,
2019-08-25 15:25:16,Website,GB,6,It keeps crashing
2020-06-25 12:59:58,Website,RU,10,
2020-06-03 00:45:50,Mobile App,IE,8,It keeps crashing
2020-05-25 03:45:01,Website,ES,10,
2019-02-15 02:59:40,Website,IT,8,It keeps crashing
2019-07-31 06:35:28,Mobile App,IE,9,It keeps crashing
2020-07-31 19:11:22,Mobile App,ES,9,
2020-04-12 00:39:52,Mobile App,GB,7,
2020-04-20 12:30:36,Website,GB,10,It keeps crashing
2020-03-25 11:27:14,Website,DK,6,
2020-02-04 22:25:38,Mobile App,US,7,
2019-04-30 11:45:02,Website,RU,8,It keeps crashing
2020-06-27 20:30:16,Mobile App,DK,7,It keeps crashing
2020-02-21 06:20:19,Website,ES,8,It keeps crashing
2019-02-15 12:18:32,Mobile App,IT,6,
2019-08-24 03:42:02,Mobile App,IT,9,It keeps crashing
2020-02-02 23:11:02,Website,IT,10,It keeps crashing
2020-04-26 10:28:07,Website,IE,10,
2020-01-20 17:51:57,Website,IT,7,It keeps crashing
2019-12-07 00:31:34,Mobile App,ES,8,
2019-06-02 14:22:18,Mobile App,GB,8,It keeps crashing
2019-03-12 15:01:56,Website,RU,7,It keeps crashing
2020-06-12 21:11:27,Mobile App,US,10,
2019-11-22 14:43:48,Website,IE,7,It keeps crashing
2019-12-28 04:56:18,Mobile App,RU,6,
2019-01-17 15:22:13,Mobile App,ES,8,
2019-07-04 19:16:03,Website,US,6,
2019-10-21 15:05:35,Mobile App,IE,6,
2020-07-22 05:56:21,Website,GB,8,It keeps crashing
2019-06-24 07:43:31,Mobile App,IE,8,It keeps crashing
2020-07-19 12:51:08,Website,IT,9,
2020-04-09 21:15:32,Website,ES,8,It keeps crashing
2020-06-08 07:37:15,Mobile App,ES,8,
2020-05-20 22:32:55,Website,IT,7,It keeps crashing
2019-11-29 20:59:12,Website,US,9,
2019-10-24 18:05:49,Website,US,9,It keeps crashing
2019-02-23 02:07:11,Mobile App,MX,7,
2019-05-06 17:27:21,Website,RU,6,
2019-03-12 01:10:45,Website,DE,8,
2019-06-28 03:12:37,Mobile App,DE,7,It keeps crashing
2019-06-18 14:16:35,Website,DK,6,It keeps crashing
2020-06-28 03:42:07,Mobile App,ES,7,It keeps crashing
2019-12-29 00:30:29,Website,IE,7,It keeps crashing
2019-05-13 04:42:58,Website,DE,8,It keeps crashing
2019-07-31 22:35:01,Website,IT,9,
2020-06-30 23:05:22,Mobile App,RU,6,
2019-12-13 20:05:35,Website,IE,7,
2020-04-02 21:56:05,Mobile App,MX,9,It keeps crashing
2019-12-16 12:42:50,Mobile App,IT,8,
2019-06-11 09:26:33,Mobile App,MX,10,It keeps crashing
2019-05-12 12:18:22,Mobile App,RU,7,
2019-09-25 23:11:42,Website,IE,10,It keeps crashing
2019-09-28 15:30:49,Mobile App,DE,6,It keeps crashing
2020-07-31 07:18:55,Website,RU,7,
2019-02-14 06:35:51,Website,MX,7,
2020-02-25 08:36:27,Website,DK,6,It keeps crashing
2020-07-03 22:46:16,Website,RU,8,It keeps crashing
2019-10-08 23:34:12,Mobile App,RU,6,It keeps crashing
2020-05-01 21:13:48,Mobile App,US,10,It keeps crashing
2019-06-04 21:13:46,Website,US,10,
2020-06-27 16:01:15,Mobile App,RU,8,It keeps crashing
2019-01-13 22:19:11,Mobile App,GB,7,
2020-05-02 19:17:36,Website,RU,7,It keeps crashing
2019-02-04 20:20:14,Website,GB,9,It keeps crashing
2020-07-09 09:27:09,Mobile App,DE,10,It keeps crashing
2020-03-16 16:53:34,Mobile App,ES,8,
2019-08-11 20:46:17,Mobile App,IE,10,It keeps crashing
2019-04-20 22:03:15,Website,DE,7,It keeps crashing
2020-03-24 04:35:33,Mobile App,DE,6,It keeps crashing
2019-12-10 15:15:12,Mobile App,DK,9,It keeps crashing
2020-08-13 19:21:35,Mobile App,MX,10,
2019-04-28 13:46:41,Website,DK,8,It keeps crashing
2020-04-08 08:54:43,Mobile App,ES,7,It keeps crashing
2019-07-16 17:37:53,Website,US,9,
2020-04-09 09:39:14,Mobile App,ES,8,It keeps crashing
2019-08-16 15:31:07,Website,DK,8,It keeps crashing
2020-06-02 04:29:54,Website,DE,8,
2019-09-29 12:44:44,Mobile App,US,8,It keeps crashing
2019-05-09 03:03:44,Mobile App,DK,6,It keeps crashing
2019-01-25 15:32:01,Mobile App,MX,7,
2020-04-10 15:42:02,Mobile App,DK,7,It keeps crashing
2019-06-25 17:57:08,Website,DK,9,
2020-04-07 12:06:14,Website,IT,10,
2019-09-16 06:19:49,Website,IE,6,
2019-04-11 04:54:31,Website,IT,7,
2019-09-27 13:30:58,Mobile App,MX,10,It keeps crashing
2020-02-22 09:11:02,Mobile App,IE,6,It keeps crashing
2019-06-09 03:21:33,Website,DK,10,It keeps crashing
2019-09-04 00:33:43,Website,DE,7,It keeps crashing
2019-01-25 14:12:10,Mobile App,GB,6,
2019-09-23 13:19:14,Website,MX,7,
2019-10-01 01:17:47,Mobile App,RU,10,It keeps crashing
2019-04-13 17:29:09,Website,ES,7,
2019-06-08 12:43:48,Mobile App,IE,10,
2019-02-06 08:42:02,Website,RU,10,It keeps crashing
2020-05-23 08:35:56,Website,GB,7,It keeps crashing
2019-07-03 19:45:12,Website,US,6,
2020-05-06 18:21:44,Mobile App,MX,9,
2019-10-21 18:33:36,Website,ES,8,It keeps crashing
2019-09-16 04:24:45,Website,US,6,It keeps crashing
2020-03-17 00:07:48,Website,US,6,
2019-01-23 05:30:29,Mobile App,DK,9,
2019-02-24 17:55:20,Mobile App,GB,10,It keeps crashing
2020-07-02 19:25:48,Website,ES,8,
2019-06-13 03:19:02,Website,RU,6,
2019-07-27 13:00:20,Website,IE,9,
2020-07-15 06:02:28,Website,IT,7,It keeps crashing
2019-10-12 04:58:13,Website,GB,10,
2020-01-28 03:58:52,Mobile App,RU,10,
2019-09-14 04:56:45,Website,DE,6,It keeps crashing
2020-05-05 13:44:01,Website,GB,9,
2019-02-07 01:46:21,Mobile App,DK,9,
2020-05-06 03:28:27,Website,DK,8,It keeps crashing
2019-10-19 22:42:08,Mobile App,RU,10,It keeps crashing
2019-02-25 06:18:57,Website,DE,6,
2020-05-25 20:10:34,Mobile App,DE,8,
2019-06-02 06:09:57,Website,RU,6,
2019-12-22 04:17:44,Mobile App,US,9,
2019-03-29 14:40:13,Mobile App,IE,9,It keeps crashing
2019-12-04 19:27:31,Mobile App,US,6,
2020-08-03 20:03:29,Website,MX,7,It keeps crashing
2019-01-03 22:31:07,Website,DK,6,It keeps crashing
2019-05-09 15:40:19,Website,DE,10,It keeps crashing
2020-05-14 07:53:17,Website,GB,8,
2020-07-21 18:21:06,Website,GB,8,It keeps crashing
2020-04-07 18:06:27,Website,DK,8,It keeps crashing
2019-12-12 21:20:36,Mobile App,GB,10,It keeps crashing
2020-06-28 05:24:41,Website,DE,9,
2019-07-02 22:32:15,Website,DK,6,
2020-04-07 19:55:40,Mobile App,DE,8,
2019-03-13 15:31:47,Mobile App,MX,8,
2020-06-06 10:14:19,Mobile App,IT,8,
2019-11-21 07:11:14,Mobile App,DK,7,It keeps crashing
2019-03-04 23:17:55,Mobile App,GB,9,It keeps crashing
2020-03-01 12:31:14,Website,RU,7,
2019-12-12 23:37:19,Mobile App,GB,10,It keeps crashing
2019-12-10 04:23:54,Mobile App,DK,8,It keeps crashing
2020-07-05 16:58:23,Mobile App,GB,8,It keeps crashing
2019-12-22 21:31:11,Website,DK,7,
2019-05-08 14:55:26,Website,GB,8,
2019-06-26 15:25:45,Mobile App,IE,7,It keeps crashing
2020-06-28 07:47:45,Website,US,10,
2019-10-03 20:49:03,Website,IT,6,It keeps crashing
2020-03-09 00:42:23,Website,ES,8,It keeps crashing
2019-09-15 09:30:18,Website,IE,9,
2019-08-27 06:26:53,Website,IE,6,
2019-04-20 16:52:29,Website,US,6,
2020-04-23 09:20:54,Mobile App,ES,10,
2019-11-22 15:43:21,Mobile App,IE,6,It keeps crashing
2020-02-25 12:06:58,Mobile App,RU,8,It keeps crashing
2020-06-11 00:15:51,Website,ES,8,It keeps crashing
2020-04-29 19:00:45,Mobile App,ES,10,
2019-03-04 15:24:31,Website,DE,10,
2020-07-29 10:07:54,Website,RU,9,It keeps crashing
2019-12-04 14:18:48,Mobile App,IT,10,
2019-11-27 10:42:47,Website,MX,10,It keeps crashing
2019-04-16 00:08:04,Website,GB,9,It keeps crashing
2019-07-06 13:24:12,Website,GB,6,It keeps crashing
2019-06-22 12:11:01,Mobile App,IE,8,It keeps crashing
2019-05-31 13:04:04,Mobile App,DK,9,It keeps crashing
2020-07-27 07:16:08,Website,GB,6,It keeps crashing
2019-08-20 10:15:12,Website,GB,10,
2019-09-01 17:20:57,Website,DE,7,
2020-07-04 07:58:03,Website,DE,9,It keeps crashing
2020-06-20 01:21:19,Website,IE,8,
2019-01-04 00:02:55,Mobile App,RU,10,
2019-08-21 08:40:32,Website,DE,7,It keeps crashing
2019-02-28 12:19:54,Website,ES,10,It keeps crashing
2020-06-26 16:10:06,Website,DE,8,It keeps crashing
2019-06-24 17:42:50,Mobile App,MX,9,It keeps crashing
2019-06-15 14:20:12,Mobile App,ES,10,
2019-08-25 13:11:44,Website,DE,7,It keeps crashing
2019-11-08 10:50:09,Mobile App,ES,10,
2019-08-02 13:23:53,Website,RU,7,It keeps crashing
2020-01-15 03:58:43,Website,MX,6,
2020-02-26 03:40:32,Website,US,8,
2019-07-15 16:35:46,Website,RU,8,It keeps crashing
2020-01-27 19:54:34,Mobile App,RU,10,It keeps crashing
2020-05-31 11:56:08,Website,MX,10,
2019-06-02 03:46:32,Website,RU,8,It keeps crashing
2019-03-27 14:32:16,Website,ES,7,It keeps crashing
2020-02-26 11:23:33,Mobile App,GB,8,
2019-01-16 11:29:54,Mobile App,IT,10,It keeps crashing
2020-02-15 00:23:32,Website,DK,9,It keeps crashing
2019-10-25 12:06:34,Mobile App,MX,7,
2019-05-07 13:47:31,Website,IT,8,It keeps crashing
2020-05-07 04:58:48,Website,DE,8,
2019-05-15 21:34:35,Mobile App,ES,7,
2019-03-08 16:50:39,Website,IE,7,
2020-01-15 21:09:53,Website,IT,9,
2020-06-18 16:24:18,Mobile App,US,9,It keeps crashing
2019-06-04 22:54:03,Website,RU,9,It keeps crashing
2020-07-12 05:50:26,Website,MX,7,It keeps crashing
2020-07-27 08:02:56,Website,IT,7,It keeps crashing
2020-05-11 02:33:07,Mobile App,GB,9,
2019-05-17 17:51:45,Website,MX,8,It keeps crashing
2019-11-18 04:10:52,Website,DK,6,
2020-03-21 21:52:00,Website,DK,10,It keeps crashing
2019-09-04 20:58:39,Mobile App,GB,9,It keeps crashing
2019-06-27 05:26:24,Mobile App,DE,10,
2019-02-14 07:02:18,Website,US,10,
2019-08-14 20:50:16,Mobile App,IT,6,
2019-07-25 23:45:11,Mobile App,DE,7,
2019-05-31 00:53:00,Mobile App,GB,6,It keeps crashing
2019-12-28 22:07:37,Mobile App,ES,8,It keeps crashing
2019-09-27 06:17:34,Mobile App,GB,10,It keeps crashing
2019-01-02 08:35:01,Mobile App,IT,10,It keeps crashing
2019-08-07 09:33:15,Mobile App,DK,8,
2020-02-27 10:16:42,Website,IE,9,
2019-11-17 19:48:39,Mobile App,MX,7,
2019-01-02 00:53:54,Website,ES,9,
2020-05-07 21:46:15,Website,DK,8,
2020-04-16 17:44:59,Website,RU,9,It keeps crashing
2019-09-23 05:45:13,Website,IT,6,
2020-02-22 00:54:31,Website,MX,10,It keeps crashing
2020-02-01 06:10:13,Website,IT,9,
2019-03-07 17:03:09,Mobile App,ES,9,It keeps crashing
2019-08-14 14:51:07,Website,US,10,It keeps crashing
2020-06-08 13:18:04,Mobile App,MX,6,
2019-07-16 19:05:27,Website,DK,9,It keeps crashing
2020-05-06 15:43:44,Mobile App,MX,9,It keeps crashing
2020-06-16 12:28:38,Website,MX,6,
2019-06-17 01:22:59,Mobile App,DE,9,
2019-07-19 10:32:37,Website,IE,7,
2019-03-25 14:38:38,Website,DK,7,
2020-03-30 22:33:23,Mobile App,IE,9,
2019-09-21 15:10:23,Website,US,10,
2020-03-04 04:20:49,Mobile App,DE,10,It keeps crashing
2019-09-03 07:27:31,Website,DK,7,
2019-01-22 23:28:14,Mobile App,RU,8,It keeps crashing
2019-11-02 17:38:47,Website,RU,10,It keeps crashing
2020-04-25 13:51:01,Website,US,8,It keeps crashing
2019-08-01 11:04:20,Website,IE,8,
2019-05-10 14:08:51,Website,ES,6,It keeps crashing
2020-02-21 09:00:35,Mobile App,ES,7,It keeps crashing
2019-05-26 12:08:01,Website,US,9,
2020-07-02 16:23:58,Website,US,10,It keeps crashing
2020-02-22 21:49:20,Website,ES,9,
2020-06-20 12:49:36,Website,DK,10,It keeps crashing
2019-08-02 14:21:51,Website,RU,10,It keeps crashing
2019-02-15 05:56:53,Mobile App,US,9,
2020-05-25 19:28:11,Mobile App,US,8,
2019-12-31 21:07:20,Website,DK,7,It keeps crashing
2019-08-26 23:12:01,Website,US,10,It keeps crashing
2019-02-24 19:22:25,Mobile App,MX,9,It keeps crashing
2019-11-02 20:31:17,Mobile App,GB,8,It keeps crashing
2019-04-28 23:32:36,Mobile App,ES,8,It keeps crashing
2019-01-08 07:33:26,Website,US,9,It keeps crashing
2019-04-15 12:12:41,Mobile App,IE,6,
2019-04-28 20:25:48,Mobile App,DK,10,It keeps crashing
2020-03-19 21:59:00,Website,ES,6,It keeps crashing
2020-05-12 03:58:50,Mobile App,US,8,It keeps crashing
2019-09-20 21:10:16,Website,DK,7,
2019-06-11 18:45:30,Website,MX,7,
2020-07-02 02:11:56,Website,IE,8,
2019-09-24 13:17:27,Website,IT,8,It keeps crashing
2020-02-06 04:19:21,Mobile App,US,6,
2019-02-11 14:07:16,Mobile App,MX,10,
2019-06-16 16:37:33,Website,ES,10,It keeps crashing
2020-06-23 03:39:59,Website,DK,6,It keeps crashing
2019-11-19 23:17:41,Website,DE,9,
2019-12-27 09:36:36,Mobile App,DE,7,
2020-03-04 23:31:16,Website,DK,10,It keeps crashing
2019-09-17 00:51:35,Website,DE,6,
2020-06-16 01:35:31,Website,IE,10,
2020-03-14 16:03:58,Mobile App,IE,9,It keeps crashing
2019-08-21 02:57:31,Mobile App,DE,10,It keeps crashing
2020-06-03 15:46:48,Mobile App,IT,10,
2020-07-09 23:37:37,Mobile App,IE,9,
2019-10-01 00:47:56,Website,IT,8,
2019-06-29 10:13:02,Website,US,7,
2019-04-20 13:59:25,Mobile App,GB,9,It keeps crashing
2019-10-13 16:45:50,Mobile App,RU,6,
2020-02-17 08:57:36,Website,GB,7,It keeps crashing
2019-04-20 03:39:16,Mobile App,IT,7,
2020-01-12 23:34:01,Mobile App,ES,10,
2019-08-13 01:16:26,Website,IT,10,It keeps crashing
2019-07-19 15:34:03,Website,GB,8,It keeps crashing
2019-05-13 21:19:36,Mobile App,IE,6,
2020-07-30 16:55:16,Mobile App,IT,9,It keeps crashing
2020-05-01 06:15:43,Mobile App,US,9,It keeps crashing
2020-04-15 11:01:36,Website,DK,6,
2019-05-03 12:15:40,Mobile App,US,7,It keeps crashing
2019-10-18 15:19:05,Website,DK,10,
2020-05-29 19:43:14,Website,DK,8,It keeps crashing
2020-07-18 10:24:16,Website,DK,10,It keeps crashing
2020-07-30 08:50:14,Website,US,9,It keeps crashing
2020-03-05 03:31:17,Website,DE,10,
2019-10-30 06:42:37,Mobile App,US,6,It keeps crashing
2020-03-19 01:21:10,Mobile App,DK,6,
2020-06-04 15:25:26,Website,US,6,It keeps crashing
2019-06-11 22:10:17,Mobile App,US,6,
2019-07-06 03:15:58,Mobile App,MX,9,It keeps crashing
2020-03-15 08:33:10,Website,IT,10,It keeps crashing
2019-09-27 14:40:46,Website,DE,6,
2019-06-03 05:34:14,Website,GB,9,It keeps crashing
2020-04-26 01:18:50,Mobile App,IE,7,It keeps crashing
2019-03-20 17:00:27,Website,US,9,
2019-01-07 00:21:51,Website,ES,7,
2019-04-15 11:05:28,Mobile App,MX,6,It keeps crashing
2019-11-23 19:40:20,Website,DE,7,It keeps crashing
2020-04-23 17:48:39,Website,GB,8,
2020-01-24 00:00:28,Mobile App,IE,9,
2020-01-09 01:38:00,Mobile App,MX,7,
2020-02-23 16:01:35,Website,MX,6,
2019-05-12 11:43:46,Website,DK,8,
2019-01-12 17:40:56,Website,DK,6,It keeps crashing
2019-07-21 17:10:42,Mobile App,DK,6,It keeps crashing
2019-06-20 08:29:17,Mobile App,DK,6,
2019-03-15 06:57:29,Mobile App,DK,9,It keeps crashing
2019-11-27 05:42:09,Mobile App,US,8,It keeps crashing
2020-04-08 23:37:42,Website,MX,8,
2020-07-07 00:27:49,Mobile App,IE,6,
2020-05-31 15:14:50,Website,RU,9,It keeps crashing
2020-04-10 16:51:43,Mobile App,IE,7,It keeps crashing
2020-05-20 07:32:11,Website,US,7,
2019-10-14 04:07:50,Website,MX,10,
2019-03-06 06:04:41,Website,RU,8,
2019-01-14 22:42:20,Mobile App,IT,6,
2020-06-16 03:49:27,Mobile App,GB,10,
2019-08-28 09:59:58,Mobile App,IE,6,It keeps crashing
2020-06-28 18:27:00,Website,IT,8,It keeps crashing
2019-02-22 19:34:23,Mobile App,RU,6,It keeps crashing
2019-04-15 12:04:58,Website,GB,6,It keeps crashing
2019-08-29 04:52:22,Mobile App,US,7,
2020-04-01 19:34:08,Website,RU,10,It keeps crashing
2020-04-01 20:34:39,Mobile App,US,6,It keeps crashing
2020-02-03 13:31:43,Website,DK,6,It keeps crashing
2019-12-22 14:15:29,Mobile App,GB,8,It keeps crashing
2020-06-16 09:03:52,Mobile App,RU,7,It keeps crashing
2019-10-04 08:59:12,Mobile App,IT,6,
2020-04-30 13:51:27,Website,DE,9,
2019-12-09 09:50:36,Website,DK,9,
2019-11-18 16:21:44,Website,IE,9,
2019-08-07 23:54:34,Website,MX,8,It keeps crashing
2019-03-08 12:51:06,Mobile App,MX,10,
2020-05-24 16:36:29,Mobile App,MX,9,
2019-04-09 10:53:52,Website,RU,6,It keeps crashing
2020-02-02 02:25:39,Mobile App,MX,10,
2020-03-08 08:52:28,Mobile App,GB,7,It keeps crashing
2019-11-01 01:13:38,Mobile App,GB,8,It keeps crashing
2019-03-18 16:48:54,Mobile App,RU,6,It keeps crashing
2019-11-04 15:40:54,Mobile App,DK,9,It keeps crashing
2020-01-29 09:23:42,Website,IT,8,
2019-01-30 01:39:04,Website,US,9,
2019-04-17 15:26:00,Website,DK,10,
2019-03-01 04:21:08,Website,IE,8,
2020-06-30 12:17:10,Mobile App,IE,7,It keeps crashing
2019-11-17 06:05:42,Mobile App,US,7,It keeps crashing
2020-01-31 10:57:22,Mobile App,ES,10,It keeps crashing
2019-07-21 10:03:13,Mobile App,IE,8,
2019-04-15 15:31:35,Mobile App,GB,7,It keeps crashing
2019-06-26 13:05:21,Mobile App,IT,8,
2019-06-05 19:30:11,Mobile App,IE,6,It keeps crashing
2020-01-22 12:59:36,Website,ES,9,
2020-06-05 06:50:48,Mobile App,DE,7,
2019-04-28 22:42:45,Website,ES,7,
2019-05-21 11:58:46,Website,DK,8,It keeps crashing
2019-06-04 21:56:20,Mobile App,GB,8,
2019-11-25 12:28:29,Website,GB,9,
2019-01-08 08:19:16,Website,IT,7,It keeps crashing
2019-10-25 16:06:49,Mobile App,DK,10,It keeps crashing
2019-06-02 22:32:50,Website,RU,7,
2019-12-21 11:00:54,Website,IT,9,
2019-07-12 02:54:19,Website,GB,7,
2020-05-15 16:20:32,Mobile App,GB,10,
2019-02-10 03:39:31,Mobile App,GB,9,It keeps crashing
2020-06-07 10:43:24,Mobile App,GB,10,It keeps crashing
2020-01-08 18:55:45,Website,GB,6,
2020-06-20 10:10:15,Website,MX,9,
2019-06-18 08:50:45,Mobile App,RU,9,
2019-10-20 15:35:14,Mobile App,IT,6,It keeps crashing
2019-08-22 19:41:22,Website,MX,8,
2020-04-22 06:07:43,Mobile App,DE,8,
2019-02-09 14:38:37,Mobile App,RU,8,
2019-11-19 17:01:27,Website,IT,8,
2019-11-11 23:55:42,Mobile App,MX,7,
2019-10-18 04:43:11,Website,GB,9,
